gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,avg_monthly_spend,tenure_group_7-12mo,tenure_group_13-24mo,tenure_group_25-48mo,tenure_group_49-72mo,actual_churn,predicted_proba,segment
0,0,0,0,35,1,1,85.95,3110.1,False,False,True,False,True,False,False,True,True,False,True,True,True,True,88.86,False,False,True,False,1,0.2465989,1
0,0,0,0,12,0,0,60.65,743.3,False,False,True,False,False,True,False,False,False,True,True,True,True,True,61.94166666666666,True,False,False,False,0,0.6098461,1
0,0,1,0,9,1,0,50.85,466.6,False,False,False,False,False,False,True,False,False,True,False,False,False,False,51.84444444444445,True,False,False,False,0,0.29297832,3
0,0,1,1,72,1,0,24.45,1709.1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,23.737499999999997,False,False,False,True,0,0.081166305,0
1,1,1,0,18,1,1,59.1,1011.05,False,False,False,False,True,False,False,False,True,False,False,False,False,True,56.169444444444444,False,True,False,False,0,0.25910944,1
0,0,1,0,58,1,1,109.1,6393.65,True,False,False,True,True,False,False,True,True,True,False,True,True,True,110.2353448275862,False,False,False,True,0,0.3132904,2
0,1,0,1,30,1,1,101.3,2974.5,True,False,False,False,False,True,False,True,False,False,False,True,True,True,99.15,False,False,True,False,0,0.6176837,1
1,0,1,1,56,1,0,115.85,6567.9,True,False,False,True,False,False,True,True,True,True,True,True,True,True,117.28392857142856,False,False,False,True,0,0.21438836,2
1,0,0,0,10,1,1,94.9,1048.85,True,False,False,False,False,True,False,False,False,False,True,False,True,True,104.88499999999999,True,False,False,False,1,0.7266576,1
0,0,1,0,2,0,1,35.1,68.75,False,False,False,False,False,True,False,False,False,False,False,False,False,True,34.375,False,False,False,False,1,0.66827196,3
0,0,1,1,18,1,1,24.65,471.35,False,True,False,True,True,False,False,True,False,False,False,False,False,False,26.186111111111114,False,True,False,False,0,0.10683855,3
0,0,1,1,51,0,1,56.15,2898.95,False,False,True,False,False,True,False,False,False,False,True,True,True,True,56.84215686274509,False,False,False,True,0,0.24370602,0
1,0,1,0,60,1,1,109.45,6572.85,True,False,False,False,False,False,False,True,True,False,True,True,True,True,109.5475,False,False,False,True,0,0.37597388,2
0,0,1,1,24,1,0,55.15,1319.85,False,False,False,False,False,True,False,False,True,False,False,True,False,False,54.99375,False,True,False,False,0,0.24846059,1
1,0,1,0,70,1,0,115.65,7968.85,True,False,True,False,True,False,False,True,True,True,True,True,True,True,113.84071428571428,False,False,False,True,1,0.35631305,2
1,0,0,0,12,1,1,53.75,648.65,False,False,False,False,False,False,True,False,False,True,False,True,False,False,54.05416666666667,True,False,False,False,0,0.27254087,3
1,0,1,1,25,1,1,61.6,1611.0,False,False,True,False,False,False,False,False,True,True,True,False,False,False,64.44,False,False,True,False,0,0.14215997,1
1,0,0,0,36,1,1,20.35,695.85,False,True,True,False,True,False,False,False,False,False,False,False,False,False,19.329166666666666,False,False,True,False,0,0.13639556,3
1,0,1,1,11,1,0,90.6,1020.2,True,False,False,False,False,True,False,False,False,False,False,False,True,True,92.74545454545455,True,False,False,False,0,0.55440676,1
1,0,1,1,7,1,1,89.75,608.8,True,False,False,False,False,True,False,False,False,True,False,True,True,False,86.97142857142856,True,False,False,False,1,0.6073878,1
0,1,1,0,26,1,1,98.1,2510.7,True,False,False,False,False,False,False,True,False,False,True,False,True,True,96.5653846153846,False,False,True,False,0,0.5799882,1
1,0,0,0,41,1,1,74.25,3089.1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,75.34390243902439,False,False,True,False,0,0.5479647,1
0,1,0,0,57,0,1,55.0,3094.05,False,False,False,False,False,True,False,False,False,True,True,False,True,True,54.28157894736842,False,False,False,True,0,0.39819703,0
0,0,1,1,28,1,1,90.1,2598.95,True,False,True,False,False,False,False,False,False,False,False,False,True,True,92.81964285714285,False,False,True,False,1,0.39901564,1
0,0,0,0,10,1,0,64.9,685.55,False,False,True,False,False,False,True,False,False,True,False,True,False,True,68.55499999999999,True,False,False,False,0,0.37623602,1
0,0,0,0,41,1,1,56.3,2364.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,57.65853658536585,False,False,True,False,0,0.18100744,0
0,0,0,0,22,1,1,89.05,1886.25,True,False,False,False,False,True,False,False,True,False,False,True,False,True,85.73863636363636,False,True,False,False,0,0.6457959,1
0,0,0,0,57,1,1,112.95,6465.0,True,False,False,True,False,False,False,True,True,True,True,False,True,True,113.42105263157895,False,False,False,True,1,0.31788826,2
1,0,0,0,13,1,0,19.45,270.2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,20.784615384615385,False,True,False,False,0,0.16291365,3
0,0,1,1,61,1,1,100.7,6018.65,True,False,True,False,True,False,False,True,True,True,True,False,False,True,98.66639344262295,False,False,False,True,0,0.22859786,2
0,0,1,1,1,1,0,20.05,20.05,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20.05,False,False,False,False,0,0.5660211,3
0,0,1,1,18,1,0,19.35,309.25,False,True,False,True,False,False,True,False,False,False,False,False,False,False,17.180555555555557,False,True,False,False,0,0.09935467,3
1,0,0,0,6,1,1,87.95,522.35,True,False,False,False,False,False,False,True,False,False,False,True,False,True,87.05833333333334,False,False,False,False,0,0.7241642,1
0,0,0,0,7,1,1,59.5,415.95,False,False,False,False,False,False,True,False,False,False,False,True,True,False,59.42142857142857,True,False,False,False,1,0.37149042,1
0,0,1,1,9,1,1,55.3,501.2,False,False,False,False,False,False,True,True,False,True,False,False,False,False,55.68888888888889,True,False,False,False,0,0.2576497,3
1,1,1,1,1,1,1,49.25,49.25,False,False,False,False,True,False,False,False,False,False,False,True,False,False,49.25,False,False,False,False,1,0.5398845,3
1,0,0,0,9,1,1,80.8,713.1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,79.23333333333333,True,False,False,False,1,0.684518,1
0,0,1,0,49,1,0,20.45,900.9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,18.385714285714286,False,False,False,True,0,0.111504115,0
0,0,0,0,15,1,1,99.1,1426.4,True,False,False,False,True,False,False,False,True,True,False,False,True,True,95.09333333333333,False,True,False,False,1,0.65362096,1
0,0,1,1,30,1,0,19.55,608.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,20.283333333333335,False,False,True,False,0,0.10928842,3
0,1,1,0,70,1,1,75.65,5411.4,True,False,False,True,True,False,False,True,False,False,False,False,False,False,77.30571428571427,False,False,False,True,0,0.1671974,2
1,0,0,0,25,1,1,105.5,2686.05,True,False,False,False,False,True,False,False,True,False,True,True,True,True,107.44200000000001,False,False,True,False,0,0.65899736,1
0,0,1,1,49,0,1,35.8,1782.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,36.36734693877551,False,False,False,True,0,0.14500555,0
1,0,0,0,18,0,0,25.15,476.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,26.48888888888889,False,True,False,False,0,0.3428645,3
0,0,0,0,25,1,1,19.2,532.1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,21.284000000000002,False,False,True,False,0,0.20482424,3
1,0,0,1,23,0,0,40.1,857.75,False,False,False,True,False,False,True,False,True,False,True,True,False,False,37.29347826086956,False,True,False,False,0,0.15403159,3
1,0,1,1,67,1,0,103.15,6895.5,True,False,False,True,False,False,False,False,False,True,True,True,True,True,102.91791044776119,False,False,False,True,0,0.14884643,2
1,0,1,1,35,1,0,20.5,759.35,False,True,False,True,False,False,False,False,False,False,False,False,False,False,21.695714285714285,False,False,True,False,0,0.09168129,3
1,0,0,0,1,1,1,45.85,45.85,False,False,False,False,False,False,True,False,False,False,False,False,False,False,45.85,False,False,False,False,1,0.67584074,3
1,0,1,0,72,1,0,114.45,8375.05,True,False,False,True,True,False,False,True,True,True,True,True,True,True,116.32013888888888,False,False,False,True,0,0.12873575,2
0,0,0,0,1,1,0,20.7,20.7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,20.7,False,False,False,False,0,0.63614833,3
1,1,1,1,60,1,1,80.95,4859.1,True,False,False,False,False,True,False,True,True,False,False,False,False,False,80.985,False,False,False,True,0,0.27651164,2
0,0,0,0,7,1,1,59.1,369.25,False,False,True,False,False,True,False,False,True,False,False,False,False,True,52.75,True,False,False,False,0,0.5641649,3
1,0,0,0,64,1,0,19.55,1240.15,False,True,False,True,False,False,True,False,False,False,False,False,False,False,19.37734375,False,False,False,True,0,0.11305079,0
0,0,0,0,15,1,0,48.85,736.8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,49.12,False,True,False,False,0,0.51812744,3
1,0,1,1,2,1,0,19.85,35.9,False,True,True,False,False,False,True,False,False,False,False,False,False,False,17.95,False,False,False,False,1,0.17713888,3
0,0,0,0,13,1,1,78.75,995.35,False,False,False,False,False,True,False,True,True,False,True,False,True,True,76.56538461538462,False,True,False,False,0,0.5560123,1
1,0,0,0,26,1,1,98.35,2515.3,True,False,False,False,False,True,False,True,False,False,True,False,True,True,96.7423076923077,False,False,True,False,1,0.7921762,1
0,0,1,0,52,0,0,35.45,1958.95,False,False,True,False,False,False,True,False,True,False,True,False,False,False,37.67211538461539,False,False,False,True,0,0.15514907,0
1,0,0,0,1,1,1,20.2,20.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.2,False,False,False,False,1,0.539493,3
0,1,0,0,15,1,0,89.85,1424.95,True,False,False,False,False,True,False,True,False,True,False,False,False,True,94.99666666666667,False,True,False,False,1,0.78108996,1
0,0,0,0,2,1,0,74.9,147.15,True,False,False,False,True,False,False,True,False,False,False,False,False,False,73.575,False,False,False,False,1,0.7662885,1
0,0,1,1,31,1,1,91.15,2995.45,True,False,False,False,False,True,False,True,False,True,False,False,False,True,96.62741935483871,False,False,True,False,1,0.52142113,1
1,0,0,0,26,1,0,75.5,2018.1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,77.61923076923077,False,False,True,False,0,0.2850815,1
0,0,0,0,10,0,0,29.75,301.9,False,False,False,False,False,False,True,False,True,False,False,False,False,False,30.189999999999998,True,False,False,False,0,0.36295968,3
1,0,0,0,1,1,0,20.05,20.05,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20.05,False,False,False,False,0,0.62614805,3
0,1,0,0,2,1,1,79.6,195.05,True,False,False,False,False,True,False,False,False,False,False,False,False,True,97.525,False,False,False,False,1,0.76768345,1
1,0,0,0,2,1,0,19.3,28.3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,14.15,False,False,False,False,1,0.21730879,3
0,0,1,0,13,0,1,48.75,633.4,False,False,False,False,False,False,False,False,False,False,True,False,True,True,48.723076923076924,False,True,False,False,1,0.40719524,3
1,0,1,1,33,1,0,74.75,2453.3,False,False,True,False,True,False,False,False,True,False,True,False,True,True,74.34242424242424,False,False,True,False,0,0.18744066,1
0,1,0,0,46,1,1,91.3,4126.35,True,False,True,False,False,False,False,False,False,True,True,False,True,False,89.70326086956523,False,False,True,False,0,0.2396494,2
0,0,0,0,13,0,0,49.15,649.4,False,False,False,False,False,True,False,False,False,False,True,False,True,True,49.95384615384615,False,True,False,False,0,0.6819353,3
0,1,0,0,37,1,1,106.75,4056.75,True,False,False,False,False,False,False,True,True,True,False,False,True,True,109.64189189189189,False,False,True,False,1,0.5154368,2
0,0,1,1,61,1,0,19.1,1143.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,18.750819672131147,False,False,False,True,0,0.10887851,0
1,0,0,0,1,1,0,20.8,20.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20.8,False,False,False,False,0,0.6423743,3
0,0,1,1,9,1,1,75.85,647.5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,71.94444444444444,True,False,False,False,0,0.5839141,1
1,0,0,0,3,1,1,69.6,207.4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,69.13333333333334,False,False,False,False,0,0.6263075,1
1,0,1,0,69,1,0,19.9,1363.45,False,True,False,True,False,False,True,False,False,False,False,False,False,False,19.76014492753623,False,False,False,True,0,0.08704714,0
0,0,1,1,62,1,0,20.3,1296.15,False,True,False,True,False,False,False,False,False,False,False,False,False,False,20.905645161290323,False,False,False,True,0,0.08188954,0
1,0,0,0,20,1,1,19.7,419.4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,20.97,False,True,False,False,0,0.12876873,3
1,0,0,0,61,1,0,104.0,6363.45,True,False,True,False,False,True,False,True,True,False,True,False,True,True,104.31885245901638,False,False,False,True,0,0.64949477,2
0,0,0,0,4,1,0,23.9,97.5,False,True,True,False,False,True,False,True,False,False,False,False,False,False,24.375,False,False,False,False,0,0.6364924,3
1,0,1,0,63,1,0,102.6,6296.75,True,False,False,True,False,True,False,True,False,False,True,False,True,True,99.9484126984127,False,False,False,True,0,0.5688214,2
1,0,0,0,50,0,1,35.0,1782.4,False,False,False,False,False,False,True,False,True,True,False,False,False,False,35.648,False,False,False,True,0,0.21681853,0
1,0,0,0,1,1,0,80.5,80.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,80.5,False,False,False,False,1,0.8264117,1
0,0,1,1,70,1,0,74.1,5222.3,False,False,True,False,True,False,False,False,True,True,True,True,False,True,74.60428571428572,False,False,False,True,0,0.15901884,2
0,0,1,1,72,1,1,76.8,5468.45,False,False,False,True,False,False,False,True,False,False,True,False,True,True,75.95069444444444,False,False,False,True,0,0.08707592,2
0,0,0,0,35,1,0,60.55,1982.6,False,False,False,False,False,True,False,False,True,True,True,False,False,False,56.645714285714284,False,False,True,False,0,0.2509907,1
1,0,0,0,12,1,1,67.25,832.3,False,False,False,False,False,True,False,True,True,True,False,True,False,False,69.35833333333333,True,False,False,False,0,0.53201836,1
0,0,1,0,56,1,0,109.8,6109.65,True,False,True,False,False,False,False,True,True,True,True,False,True,True,109.10089285714285,False,False,False,True,0,0.3830854,2
1,0,0,1,12,1,1,73.75,871.4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,72.61666666666666,True,False,False,False,1,0.4538636,1
0,0,0,0,36,1,0,55.8,1941.5,False,False,True,False,False,True,False,True,False,False,True,False,False,False,53.93055555555556,False,False,True,False,0,0.29222825,0
0,0,1,0,40,1,0,105.75,4228.55,True,False,True,False,False,False,False,True,True,False,True,False,True,True,105.71375,False,False,True,False,0,0.4607844,2
0,0,0,0,3,1,1,19.6,59.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,19.916666666666668,False,False,False,False,1,0.3860891,3
0,1,0,0,40,1,1,103.75,4188.4,True,False,True,False,True,False,False,True,False,False,True,True,True,True,104.71,False,False,True,False,0,0.48747566,2
1,0,1,0,67,1,0,70.9,4677.1,False,False,False,True,True,False,False,True,True,True,True,True,False,False,69.80746268656716,False,False,False,True,0,0.09676554,2
0,0,0,0,67,1,1,72.35,4991.5,False,False,True,False,False,False,False,False,True,False,True,True,False,True,74.5,False,False,False,True,0,0.18187839,2
0,0,0,0,7,1,1,66.85,458.1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,65.44285714285715,True,False,False,False,0,0.5384395,1
1,0,0,0,3,1,0,90.4,268.45,True,False,False,False,False,True,False,False,False,True,True,False,False,True,89.48333333333333,False,False,False,False,0,0.7328851,1
1,0,0,0,42,1,1,100.3,4222.95,True,False,False,False,False,True,False,True,False,False,False,True,True,True,100.54642857142856,False,False,True,False,0,0.75087136,2
0,0,1,1,40,1,1,26.2,1077.5,False,True,False,False,False,True,False,True,False,False,False,False,False,False,26.9375,False,False,True,False,0,0.19070809,0
0,1,1,0,53,1,1,94.0,4871.45,True,False,True,False,False,True,False,False,False,True,True,True,True,False,91.91415094339622,False,False,False,True,0,0.4487985,2
0,0,0,0,3,1,0,19.55,61.05,False,True,False,False,False,True,False,False,False,False,False,False,False,False,20.349999999999998,False,False,False,False,0,0.5591848,3
0,1,0,0,9,1,1,90.1,816.8,True,False,False,False,False,True,False,True,False,False,True,False,True,False,90.75555555555555,True,False,False,False,0,0.83232754,1
0,0,1,1,72,1,1,20.1,1326.25,False,True,False,True,True,False,False,False,False,False,False,False,False,False,18.42013888888889,False,False,False,True,0,0.0863518,0
1,1,0,0,46,1,0,85.0,3969.4,True,False,False,False,False,True,False,False,True,False,False,False,False,True,86.29130434782608,False,False,True,False,1,0.48020804,2
0,0,1,1,61,1,1,24.1,1551.6,False,True,False,True,False,False,True,True,False,False,False,False,False,False,25.43606557377049,False,False,False,True,0,0.08215019,0
0,0,1,1,54,1,0,69.95,3871.85,False,False,False,True,False,False,False,False,True,False,True,True,False,True,71.70092592592593,False,False,False,True,0,0.09449359,2
1,0,0,0,11,0,1,41.6,470.6,False,False,True,False,False,True,False,False,False,False,True,False,True,False,42.78181818181818,True,False,False,False,1,0.63875526,3
0,0,1,0,29,1,1,19.55,521.8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,17.99310344827586,False,False,True,False,0,0.10820429,3
1,0,1,1,67,1,1,111.3,7482.1,True,False,True,False,False,True,False,True,True,True,True,False,True,True,111.67313432835822,False,False,False,True,1,0.3114565,2
1,0,1,1,49,1,1,97.95,4917.9,True,False,True,False,False,True,False,True,False,False,False,True,True,True,100.36530612244897,False,False,False,True,0,0.49254936,2
1,0,1,0,72,1,1,100.55,7325.1,True,False,False,True,False,False,False,True,True,True,False,True,False,True,101.73750000000001,False,False,False,True,0,0.12297495,2
0,0,1,1,71,1,0,87.25,6328.7,False,False,False,True,True,False,False,False,True,True,True,True,True,True,89.13661971830986,False,False,False,True,0,0.08827649,2
0,1,0,0,44,1,0,74.85,3268.05,False,False,True,False,False,False,False,False,False,False,True,True,True,True,74.27386363636364,False,False,True,False,0,0.21673138,2
1,0,1,1,41,1,1,60.3,2511.3,False,False,True,False,False,False,False,False,True,True,True,False,False,False,61.25121951219513,False,False,True,False,0,0.12825345,0
0,0,0,0,11,1,1,58.95,601.6,False,False,False,False,False,False,True,True,False,False,False,False,False,True,54.690909090909095,True,False,False,False,0,0.35546058,1
0,0,0,0,13,1,1,19.3,279.3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,21.484615384615385,False,True,False,False,0,0.2285823,3
0,1,1,0,55,1,0,88.8,4805.3,True,False,False,True,True,False,False,False,False,False,True,True,True,False,87.36909090909091,False,False,False,True,0,0.16628104,2
0,0,0,0,11,1,0,48.55,501.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,45.54545454545455,True,False,False,False,1,0.29980406,3
0,0,0,1,48,0,0,45.55,2108.35,False,False,False,False,True,False,False,False,False,True,True,False,False,True,43.92395833333333,False,False,True,False,0,0.25565386,0
1,0,0,0,31,1,0,81.7,2548.65,True,False,True,False,True,False,False,True,False,False,False,True,False,False,82.21451612903226,False,False,True,False,0,0.2958191,1
1,0,0,0,63,1,0,109.2,7049.75,True,False,False,True,True,False,False,False,True,True,True,True,True,True,111.90079365079364,False,False,False,True,0,0.2729621,2
0,1,1,1,61,1,1,65.2,3965.05,False,False,True,False,False,True,False,True,False,False,True,False,True,False,65.00081967213114,False,False,False,True,0,0.16761963,2
0,0,1,1,72,1,0,24.25,1784.5,False,True,False,True,True,False,False,True,False,False,False,False,False,False,24.78472222222222,False,False,False,True,0,0.084197424,0
0,0,1,1,53,1,1,108.25,5935.1,True,False,False,False,False,False,False,False,False,True,True,True,True,True,111.98301886792453,False,False,False,True,0,0.2914934,2
0,1,0,0,7,1,1,48.2,340.35,False,False,False,False,False,True,False,False,True,False,False,False,False,False,48.621428571428574,True,False,False,False,0,0.571506,3
0,0,1,1,28,1,1,81.05,2227.1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,79.53928571428571,False,False,True,False,1,0.43868563,1
0,0,0,0,16,1,0,72.65,1194.3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,74.64375,False,True,False,False,1,0.77864087,1
0,0,0,1,7,1,1,71.05,472.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,67.52142857142857,True,False,False,False,0,0.63828254,1
0,0,0,0,5,1,1,64.0,370.25,False,False,False,False,False,True,False,True,False,True,False,False,False,True,74.05,False,False,False,False,0,0.60548425,1
0,0,1,1,71,1,0,23.9,1663.5,False,True,False,True,True,False,False,True,False,False,False,False,False,False,23.429577464788732,False,False,False,True,0,0.08438095,0
1,0,1,1,7,0,1,34.5,279.25,False,False,False,False,False,True,False,False,True,False,False,True,False,False,39.892857142857146,True,False,False,False,1,0.3650962,3
1,1,0,0,11,1,1,111.4,1183.05,True,False,False,False,False,True,False,True,False,True,True,True,True,True,107.55,True,False,False,False,0,0.7851161,1
1,0,0,0,52,0,0,63.9,3334.95,False,False,False,True,True,False,False,False,True,True,True,True,True,True,64.13365384615385,False,False,False,True,0,0.1554478,0
0,0,0,0,49,1,0,67.4,3306.85,False,False,False,True,False,False,False,False,True,True,True,True,False,False,67.48673469387755,False,False,False,True,0,0.1116053,2
1,0,0,0,19,1,0,18.8,279.2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,14.694736842105263,False,True,False,False,0,0.14677735,3
1,0,0,0,2,1,1,80.95,171.15,True,False,False,False,False,True,False,False,False,False,False,False,False,True,85.575,False,False,False,False,1,0.736821,1
1,0,1,0,52,1,1,95.65,5088.4,True,False,False,False,True,False,False,True,False,True,False,True,False,True,97.85384615384615,False,False,False,True,0,0.37440842,2
1,0,1,0,23,1,0,84.25,1968.1,True,False,False,False,False,True,False,True,False,True,True,False,False,False,85.5695652173913,False,True,False,False,0,0.70723575,1
1,1,0,0,8,1,1,69.7,572.85,True,False,False,False,False,True,False,False,False,False,False,False,False,False,71.60625,True,False,False,False,0,0.70216155,1
0,1,1,1,65,1,1,103.9,6767.1,True,False,True,False,False,False,False,True,False,False,True,True,True,True,104.10923076923078,False,False,False,True,0,0.2874378,2
1,0,0,1,2,1,1,55.3,108.65,False,False,False,False,False,True,False,False,False,False,False,False,False,True,54.325,False,False,False,False,0,0.5934457,3
0,0,1,0,62,1,0,23.65,1416.75,False,True,False,True,False,False,False,True,False,False,False,False,False,False,22.850806451612904,False,False,False,True,0,0.08761419,0
1,0,0,0,3,1,1,89.85,244.45,True,False,False,False,False,False,True,False,False,False,True,True,True,False,81.48333333333333,False,False,False,False,0,0.6334729,1
1,0,1,1,49,1,1,93.65,4520.15,True,False,True,False,False,True,False,True,False,True,True,False,True,False,92.24795918367346,False,False,False,True,0,0.48032528,2
0,0,0,1,15,1,0,69.0,994.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,66.32,False,True,False,False,1,0.44389495,1
0,0,0,1,41,1,1,20.25,865.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,21.097560975609756,False,False,True,False,0,0.12635984,0
0,1,0,0,46,1,1,104.45,4863.85,True,False,False,False,False,True,False,True,False,True,True,False,True,True,105.7358695652174,False,False,True,False,0,0.68461144,2
1,0,0,0,56,1,1,25.95,1444.05,False,True,False,True,False,False,False,True,False,False,False,False,False,False,25.786607142857143,False,False,False,True,0,0.103314854,0
1,0,0,0,48,1,1,95.4,4445.3,True,False,False,False,False,True,False,True,True,False,False,True,False,True,92.61041666666667,False,False,True,False,0,0.6295611,2
1,0,0,0,2,1,0,70.7,129.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,64.6,False,False,False,False,0,0.68066484,1
0,0,1,1,72,1,0,23.75,1679.25,False,True,False,True,False,False,False,True,False,False,False,False,False,False,23.322916666666668,False,False,False,True,0,0.081166305,0
1,0,1,0,45,1,0,78.8,3597.5,False,False,True,False,False,False,False,False,True,True,True,False,True,True,79.94444444444444,False,False,True,False,0,0.1993017,2
1,0,1,1,37,1,1,62.8,2278.75,False,False,False,True,True,False,False,True,True,False,True,True,False,False,61.58783783783784,False,False,True,False,0,0.1057549,1
0,0,0,0,61,1,0,89.2,5500.6,True,False,False,False,False,False,True,True,False,False,True,False,False,True,90.17377049180328,False,False,False,True,0,0.32418463,2
0,0,0,0,60,1,0,20.6,1093.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,18.216666666666665,False,False,False,True,0,0.115612715,0
0,1,1,0,2,1,0,50.15,115.1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,57.55,False,False,False,False,1,0.5410652,3
0,0,1,1,63,1,0,75.55,4707.85,False,False,False,True,True,False,False,False,True,True,True,True,True,False,74.72777777777779,False,False,False,True,0,0.08905136,2
0,1,0,0,4,1,1,84.6,360.1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,90.025,False,False,False,False,1,0.8319265,1
1,0,0,0,62,1,0,102.0,6529.25,True,False,True,False,False,True,False,True,True,True,False,True,False,True,105.31048387096774,False,False,False,True,1,0.4471942,2
0,0,0,0,62,1,1,92.05,5755.8,True,False,True,False,False,True,False,True,True,True,True,False,False,False,92.83548387096775,False,False,False,True,0,0.41661483,2
1,0,0,0,69,1,1,97.65,6743.55,True,False,False,True,True,False,False,True,False,True,True,True,True,False,97.73260869565217,False,False,False,True,0,0.2261259,2
0,0,0,0,4,1,1,105.65,443.9,True,False,True,False,False,True,False,False,False,True,True,True,True,True,110.975,False,False,False,False,1,0.7622587,1
0,0,1,0,49,0,1,56.3,2780.6,False,False,True,False,True,False,False,False,False,True,False,True,True,True,56.7469387755102,False,False,False,True,0,0.24138106,0
1,0,0,0,51,1,1,81.15,4126.2,False,False,True,False,True,False,False,True,True,True,True,True,True,False,80.90588235294118,False,False,False,True,0,0.16889627,2
1,0,0,0,26,0,1,44.65,1156.55,False,False,False,False,False,False,False,False,True,True,False,False,False,True,44.482692307692304,False,False,True,False,0,0.32287222,3
0,0,0,0,9,1,1,43.75,405.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.077777777777776,True,False,False,False,0,0.5475987,3
0,0,0,0,57,1,0,94.7,5468.95,True,False,True,False,False,True,False,True,False,True,False,True,False,True,95.94649122807017,False,False,False,True,0,0.48695725,2
0,0,1,0,37,1,0,19.5,805.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.762162162162163,False,False,True,False,0,0.16600457,0
1,0,0,0,30,1,1,97.0,3021.3,True,False,True,False,False,False,False,False,False,True,False,False,True,True,100.71000000000001,False,False,True,False,0,0.4366735,1
0,1,1,1,70,1,1,107.9,7475.85,True,False,True,False,False,True,False,True,False,True,True,True,True,True,106.79785714285715,False,False,False,True,0,0.2896465,2
1,0,0,1,22,1,1,89.4,2001.5,True,False,False,False,False,True,False,False,False,True,True,False,True,False,90.97727272727273,False,True,False,False,1,0.55941385,1
1,0,0,0,39,0,1,48.95,1880.85,False,False,False,False,True,False,False,False,True,True,False,True,True,False,48.22692307692307,False,False,True,False,1,0.26412207,0
0,1,1,0,33,1,1,80.6,2656.5,True,False,False,False,False,False,False,True,False,True,False,False,False,False,80.5,False,False,True,False,1,0.44363213,1
1,0,0,0,60,1,1,116.6,7049.5,True,False,True,False,True,False,False,True,True,True,True,True,True,True,117.49166666666666,False,False,False,True,0,0.41061458,2
0,0,1,1,1,1,0,19.45,19.45,False,True,False,False,False,True,False,False,False,False,False,False,False,False,19.45,False,False,False,False,0,0.48683777,3
0,0,1,1,12,1,1,58.35,740.55,False,False,False,False,True,False,False,False,False,False,True,False,True,False,61.7125,True,False,False,False,0,0.21088395,1
0,0,1,1,51,1,0,19.95,1028.75,False,True,False,True,False,False,True,False,False,False,False,False,False,False,20.17156862745098,False,False,False,True,0,0.08893188,0
0,0,1,1,22,1,1,80.15,1790.65,True,False,False,False,False,True,False,False,False,False,False,False,False,True,81.39318181818182,False,True,False,False,0,0.5130281,1
1,0,1,1,1,1,0,18.8,18.8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,18.8,False,False,False,False,0,0.25769514,3
